Zip Code,BaseDate,3-Month,6-Month,1-Year
66869,2024-03-31,1.0,2.6,1.3
99125,2024-03-31,1.0,2.9,1.2
19009,2024-03-31,0.9,2.4,0.9
25173,2024-03-31,1.3,3.5,2.5
92317,2024-03-31,0.9,1.9,1.9
57243,2024-03-31,0.9,2.6,0.6
64434,2024-03-31,1.0,3.0,1.2
74084,2024-03-31,1.1,2.8,1.8
78027,2024-03-31,0.7,1.7,-0.1
11932,2024-03-31,0.7,1.7,-0.9
18471,2024-03-31,0.8,2.1,1.1
50026,2024-03-31,1.1,2.6,-0.8
71472,2024-03-31,0.6,1.6,-5.5
38543,2024-03-31,1.0,2.8,2.7
64167,2024-03-31,1.3,3.0,1.2
12008,2024-03-31,0.6,2.4,0.2
21405,2024-03-31,0.9,2.2,-1.2
51047,2024-03-31,1.4,4.3,-0.1
55763,2024-03-31,1.3,4.4,1.1
18932,2024-03-31,0.9,2.3,0.9
72640,2024-03-31,1.0,2.8,2.3
85637,2024-03-31,1.0,2.5,3.2
14480,2024-03-31,1.6,4.8,2.9
43811,2024-03-31,1.2,3.5,1.7
49728,2024-03-31,1.3,4.0,-1.5
56157,2024-03-31,1.0,2.6,-2.2
59487,2024-03-31,0.9,2.7,2.1
62643,2024-03-31,0.6,2.3,-3.6
73073,2024-03-31,1.1,2.5,0.0
74452,2024-03-31,1.2,3.2,3.4
99676,2024-03-31,0.5,1.1,-2.3
1379,2024-03-31,1.2,3.4,1.2
93641,2024-03-31,0.7,1.4,1.0
55711,2024-03-31,1.2,4.2,1.1
15451,2024-03-31,1.2,3.0,-0.7
83450,2024-03-31,0.9,2.6,3.0
66407,2024-03-31,0.9,2.1,-1.6
94946,2024-03-31,1.1,1.6,-1.8
12824,2024-03-31,1.1,3.4,1.4
67838,2024-03-31,1.1,2.5,0.4
16729,2024-03-31,0.7,1.9,-2.7
20684,2024-03-31,0.6,1.5,-1.3
28511,2024-03-31,0.9,2.7,3.2
52313,2024-03-31,0.9,2.5,-0.8
83657,2024-03-31,1.4,3.7,3.6
87027,2024-03-31,1.0,3.1,0.1
92385,2024-03-31,0.9,2.0,2.0
97911,2024-03-31,1.1,3.3,5.3
1083,2024-03-31,1.2,3.3,2.0
19374,2024-03-31,0.9,2.4,0.9
35775,2024-03-31,1.0,2.4,1.1
42285,2024-03-31,1.2,3.0,2.0
47244,2024-03-31,1.0,2.7,1.4
59414,2024-03-31,0.9,2.7,2.1
13441,2024-03-31,1.0,3.4,2.2
62807,2024-03-31,1.3,3.6,0.3
19944,2024-03-31,0.9,2.3,1.5
99143,2024-03-31,0.9,2.5,1.1
12873,2024-03-31,1.0,3.2,1.3
17778,2024-03-31,0.7,2.3,-1.2
6481,2024-03-31,1.4,3.6,2.4
17355,2024-03-31,1.1,2.9,1.5
47991,2024-03-31,1.4,3.6,2.4
58030,2024-03-31,1.1,3.3,-0.8
69346,2024-03-31,1.1,3.4,0.2
80481,2024-03-31,1.1,2.0,-0.4
29439,2024-03-31,1.3,3.3,3.6
43442,2024-03-31,1.5,4.4,0.9
75784,2024-03-31,0.8,2.2,-0.7
25214,2024-03-31,0.8,2.6,-0.5
96713,2024-03-31,0.9,2.1,2.8
20611,2024-03-31,0.7,1.3,-0.5
97350,2024-03-31,1.0,2.2,0.5
10107,2024-03-31,0.6,1.7,-0.9
17760,2024-03-31,0.8,2.5,-1.3
55450,2024-03-31,1.3,3.1,-1.5
79001,2024-03-31,0.9,2.2,0.6
27866,2024-03-31,1.1,2.8,0.9
19730,2024-03-31,0.8,2.2,0.8
78067,2024-03-31,0.8,2.1,-6.9
83214,2024-03-31,1.4,4.0,5.0
21607,2024-03-31,0.9,2.3,-1.2
50446,2024-03-31,1.1,3.4,0.3
68870,2024-03-31,1.0,2.6,-0.7
82731,2024-03-31,0.8,1.8,-1.6
91934,2024-03-31,0.9,1.7,1.9
97461,2024-03-31,0.9,2.4,0.6
64722,2024-03-31,1.5,3.6,1.4
86024,2024-03-31,1.3,2.6,3.6
6024,2024-03-31,1.6,4.3,4.1
12930,2024-03-31,0.8,3.0,1.0
20422,2024-03-31,1.0,1.8,-0.8
52209,2024-03-31,0.8,2.3,-0.8
70631,2024-03-31,0.2,0.1,-6.8
20129,2024-03-31,0.9,1.6,-0.7
42085,2024-03-31,1.4,4.2,3.9
57481,2024-03-31,1.0,2.6,-0.7
21766,2024-03-31,0.7,2.5,-0.3
22726,2024-03-31,0.9,1.5,-0.6
56355,2024-03-31,1.2,3.7,0.5
60530,2024-03-31,1.1,2.6,-1.4
64842,2024-03-31,1.2,3.2,2.6
40077,2024-03-31,0.9,2.2,-0.1
61876,2024-03-31,0.8,2.5,-2.2
98355,2024-03-31,1.1,3.4,3.4
4475,2024-03-31,1.3,4.4,3.5
12480,2024-03-31,1.2,3.8,5.2
67525,2024-03-31,1.9,4.4,1.4
87070,2024-03-31,1.2,3.1,3.4
95565,2024-03-31,0.6,1.2,-3.4
24715,2024-03-31,1.2,3.3,2.5
54102,2024-03-31,1.4,4.0,2.0
3445,2024-03-31,1.5,4.6,4.6
6459,2024-03-31,1.8,4.7,3.1
36539,2024-03-31,1.1,2.7,1.3
68648,2024-03-31,1.3,3.1,1.4
92070,2024-03-31,0.9,1.8,2.0
17219,2024-03-31,0.8,1.8,0.2
22811,2024-03-31,1.0,2.4,0.7
35808,2024-03-31,1.0,2.7,2.9
50277,2024-03-31,1.1,2.8,-0.8
26435,2024-03-31,0.8,2.6,-2.1
80547,2024-03-31,0.9,1.8,-0.1
2912,2024-03-31,1.3,3.3,2.1
16674,2024-03-31,1.5,3.8,0.2
20373,2024-03-31,1.0,1.8,-0.8
63087,2024-03-31,1.2,3.3,1.5
93224,2024-03-31,1.0,2.3,2.6
4417,2024-03-31,1.3,4.4,3.5
8350,2024-03-31,1.1,3.1,4.0
82720,2024-03-31,0.8,1.8,-1.5
97625,2024-03-31,1.0,2.9,2.7
37878,2024-03-31,1.2,3.2,4.9
20862,2024-03-31,0.8,1.4,-0.6
15692,2024-03-31,0.9,2.5,-0.5
68872,2024-03-31,1.1,3.0,0.8
72752,2024-03-31,1.1,2.7,3.9
76519,2024-03-31,0.6,1.7,2.0
77629,2024-03-31,0.5,1.1,-4.0
18056,2024-03-31,1.0,2.5,2.0
40052,2024-03-31,1.1,2.8,2.3
56650,2024-03-31,1.3,4.1,1.1
42154,2024-03-31,0.8,2.8,1.6
47339,2024-03-31,0.9,2.5,0.7
18846,2024-03-31,1.0,3.4,0.0
25081,2024-03-31,0.7,2.1,-0.4
25161,2024-03-31,1.3,3.5,2.5
29941,2024-03-31,0.5,1.4,2.7
83637,2024-03-31,1.1,2.9,2.8
15920,2024-03-31,0.7,2.2,-1.1
16740,2024-03-31,0.7,1.9,-2.7
59916,2024-03-31,2.2,5.2,8.2
14748,2024-03-31,0.7,3.2,2.7
72856,2024-03-31,1.0,2.8,2.3
93925,2024-03-31,0.8,1.5,0.8
47848,2024-03-31,1.4,3.6,0.8
61489,2024-03-31,0.6,2.0,-2.6
70662,2024-03-31,0.2,0.1,-7.9
95935,2024-03-31,0.8,1.7,0.6
55726,2024-03-31,1.2,4.2,1.1
49805,2024-03-31,0.9,2.6,-1.1
56045,2024-03-31,2.1,5.7,2.7
95427,2024-03-31,0.3,0.5,-5.6
80423,2024-03-31,1.3,2.7,5.7
84308,2024-03-31,1.2,3.0,3.0
17002,2024-03-31,1.0,3.0,0.9
22904,2024-03-31,1.2,2.9,0.4
29351,2024-03-31,1.1,2.6,2.3
63821,2024-03-31,0.3,0.0,-6.5
93440,2024-03-31,1.0,2.1,2.4
51019,2024-03-31,1.1,3.3,0.4
87037,2024-03-31,1.0,2.3,-0.8
97867,2024-03-31,1.0,2.5,1.5
27853,2024-03-31,1.1,2.7,0.9
63381,2024-03-31,1.3,3.2,0.5
66449,2024-03-31,0.8,2.0,-1.5
74646,2024-03-31,0.9,2.3,-0.6
99113,2024-03-31,0.9,2.4,1.0
15470,2024-03-31,1.0,2.7,-0.6
43971,2024-03-31,1.0,2.9,0.1
72394,2024-03-31,0.8,1.2,-5.9
78579,2024-03-31,1.4,3.6,4.4
46950,2024-03-31,1.1,3.0,2.3
61232,2024-03-31,1.1,3.3,-1.3
47036,2024-03-31,1.4,3.6,1.6
68866,2024-03-31,1.0,2.7,-0.8
72392,2024-03-31,0.8,1.2,-5.9
79566,2024-03-31,1.0,2.6,-0.6
2534,2024-03-31,1.4,3.6,3.5
56019,2024-03-31,1.1,3.6,0.0
61239,2024-03-31,1.1,3.2,-1.3
86436,2024-03-31,0.7,1.8,1.9
42453,2024-03-31,1.7,5.4,2.1
63942,2024-03-31,0.8,1.9,-1.4
97388,2024-03-31,0.9,2.6,3.0
8511,2024-03-31,0.8,2.2,0.8
25030,2024-03-31,0.9,2.8,-0.5
40070,2024-03-31,1.1,2.7,-0.1
42123,2024-03-31,0.9,3.0,1.7
62630,2024-03-31,1.4,3.4,0.5
83435,2024-03-31,1.2,3.3,3.8
87499,2024-03-31,1.0,2.3,-0.8
26422,2024-03-31,0.8,2.6,-2.1
79054,2024-03-31,0.8,1.9,-2.9
88112,2024-03-31,0.6,1.4,-3.1
7976,2024-03-31,0.6,1.7,-0.9
24270,2024-03-31,1.2,3.1,3.1
56289,2024-03-31,1.2,4.1,1.0
64493,2024-03-31,1.6,3.7,1.5
70355,2024-03-31,0.5,1.0,-6.2
77519,2024-03-31,0.4,1.0,-3.6
85942,2024-03-31,1.0,2.5,4.3
18851,2024-03-31,1.0,3.4,0.0
56132,2024-03-31,0.9,2.3,-1.9
27953,2024-03-31,1.0,2.8,3.5
84639,2024-03-31,1.2,2.9,2.3
36858,2024-03-31,0.9,2.2,1.4
77623,2024-03-31,0.7,1.6,0.2
47846,2024-03-31,1.2,3.1,0.7
73056,2024-03-31,0.8,1.5,-3.2
21864,2024-03-31,0.8,2.0,1.3
75799,2024-03-31,1.1,2.8,2.1
16750,2024-03-31,0.7,1.9,-2.7
46117,2024-03-31,1.1,2.9,2.0
72152,2024-03-31,0.9,2.1,-1.6
83725,2024-03-31,1.4,3.7,3.6
31314,2024-03-31,0.8,2.2,3.5
84039,2024-03-31,1.2,3.2,4.0
69151,2024-03-31,1.2,3.0,-0.5
73549,2024-03-31,0.9,1.8,-0.4
94938,2024-03-31,1.0,1.5,-1.7
98585,2024-03-31,1.0,2.8,2.9
24161,2024-03-31,1.2,3.1,2.9
61862,2024-03-31,1.2,3.3,-1.2
61872,2024-03-31,1.0,2.9,-1.0
68663,2024-03-31,1.2,3.2,0.9
94512,2024-03-31,0.8,1.4,-1.2
99130,2024-03-31,0.9,2.5,1.1
10199,2024-03-31,0.6,1.7,-0.9
55969,2024-03-31,1.2,3.4,0.4
35176,2024-03-31,1.0,2.4,0.9
52530,2024-03-31,0.8,2.6,1.4
55967,2024-03-31,1.3,4.0,1.7
62671,2024-03-31,0.6,2.3,-3.6
63454,2024-03-31,1.3,3.5,1.8
16860,2024-03-31,0.3,1.0,-3.0
80428,2024-03-31,1.7,3.7,5.7
64164,2024-03-31,1.5,3.6,1.4
12046,2024-03-31,0.7,2.7,0.2
12878,2024-03-31,1.1,3.2,1.4
57046,2024-03-31,1.0,2.2,-0.8
59463,2024-03-31,0.9,2.7,2.1
64637,2024-03-31,1.5,3.6,1.4
70353,2024-03-31,0.5,1.0,-6.2
93921,2024-03-31,1.1,2.0,1.1
13024,2024-03-31,1.2,3.9,2.0
18370,2024-03-31,0.9,2.5,3.5
62083,2024-03-31,1.4,3.9,-2.0
11965,2024-03-31,0.8,2.0,-1.0
66842,2024-03-31,1.2,3.0,1.7
7878,2024-03-31,0.6,1.6,-0.8
12976,2024-03-31,0.7,2.4,0.8
13687,2024-03-31,0.5,3.0,0.7
35755,2024-03-31,0.8,2.0,1.0
56524,2024-03-31,1.2,4.4,1.1
63463,2024-03-31,1.2,3.5,1.8
91210,2024-03-31,0.5,1.2,0.1
95922,2024-03-31,0.8,1.9,0.6
47270,2024-03-31,1.2,3.3,2.2
61929,2024-03-31,1.1,3.1,-1.1
93261,2024-03-31,0.9,2.1,1.2
20868,2024-03-31,0.8,1.4,-0.6
28579,2024-03-31,0.9,2.6,3.1
36511,2024-03-31,1.0,2.5,2.4
28553,2024-03-31,0.9,2.7,3.3
57332,2024-03-31,1.2,3.4,0.5
62253,2024-03-31,1.4,3.3,0.5
77982,2024-03-31,0.8,2.1,-1.9
95681,2024-03-31,0.9,1.9,0.1
20415,2024-03-31,1.0,1.8,-0.8
52745,2024-03-31,1.1,3.2,-1.3
5648,2024-03-31,1.2,3.7,1.7
58064,2024-03-31,0.8,1.8,-2.1
62058,2024-03-31,1.5,3.7,0.5
29828,2024-03-31,1.1,2.6,2.0
40903,2024-03-31,1.1,2.8,0.6
49967,2024-03-31,1.2,3.3,-1.3
61771,2024-03-31,1.2,3.4,-0.1
25573,2024-03-31,0.8,2.5,-0.5
56683,2024-03-31,1.3,4.1,1.1
51007,2024-03-31,1.0,3.1,0.4
84311,2024-03-31,1.4,3.3,3.0
88339,2024-03-31,0.8,2.0,2.4
98267,2024-03-31,1.0,2.6,1.5
47942,2024-03-31,1.4,3.6,2.4
61432,2024-03-31,1.5,4.3,-0.2
47708,2024-03-31,0.6,1.4,0.4
47849,2024-03-31,1.3,3.3,0.7
50464,2024-03-31,1.1,3.3,0.3
12175,2024-03-31,0.7,2.8,0.2
17249,2024-03-31,1.6,4.1,0.3
26767,2024-03-31,0.7,2.6,-0.3
44613,2024-03-31,1.3,3.5,1.0
16440,2024-03-31,0.8,2.5,-1.2
73442,2024-03-31,0.8,1.9,1.2
93043,2024-03-31,0.8,1.4,0.3
97908,2024-03-31,1.1,3.3,5.3
14026,2024-03-31,1.1,3.7,2.0
37028,2024-03-31,0.8,2.2,2.9
77655,2024-03-31,0.5,1.1,-4.0
63653,2024-03-31,1.6,4.4,2.0
76250,2024-03-31,0.8,2.2,0.9
84150,2024-03-31,1.4,3.1,2.5
87583,2024-03-31,0.8,1.9,-1.0
95573,2024-03-31,0.5,1.0,-2.9
84767,2024-03-31,0.8,2.1,2.5
99371,2024-03-31,1.2,3.2,3.7
11930,2024-03-31,0.7,1.7,-0.9
28520,2024-03-31,1.0,2.7,3.3
72628,2024-03-31,1.0,2.8,2.3
25113,2024-03-31,0.9,2.6,-0.5
56522,2024-03-31,1.1,3.3,-0.8
12456,2024-03-31,1.1,3.4,4.7
25264,2024-03-31,0.9,2.8,1.0
72524,2024-03-31,0.7,1.5,-2.3
10505,2024-03-31,0.6,1.6,-0.9
15688,2024-03-31,1.2,3.2,-0.7
40941,2024-03-31,1.1,2.9,0.6
54175,2024-03-31,1.5,3.8,2.0
56684,2024-03-31,0.9,2.2,-3.4
56588,2024-03-31,1.2,4.4,1.1
63739,2024-03-31,0.8,1.8,0.1
79503,2024-03-31,1.0,2.6,-0.6
81615,2024-03-31,1.2,2.7,4.2
16420,2024-03-31,1.5,4.4,3.3
20680,2024-03-31,0.6,1.6,-1.4
97102,2024-03-31,1.0,2.6,2.0
67354,2024-03-31,0.9,2.8,0.7
68644,2024-03-31,1.1,2.9,0.7
71758,2024-03-31,0.7,1.1,-3.4
84026,2024-03-31,1.2,3.2,4.0
88026,2024-03-31,0.9,2.4,-0.2
45890,2024-03-31,1.2,3.5,0.5
55155,2024-03-31,1.3,3.1,-1.5
76463,2024-03-31,1.0,2.9,2.8
81522,2024-03-31,1.1,2.8,1.9
84305,2024-03-31,1.0,2.6,2.6
71416,2024-03-31,0.3,0.6,-5.7
84022,2024-03-31,1.4,3.1,2.5
89003,2024-03-31,1.0,2.6,2.3
93202,2024-03-31,0.9,1.8,1.4
5340,2024-03-31,0.9,2.9,1.6
28542,2024-03-31,0.9,2.4,2.7
39201,2024-03-31,0.8,2.0,-0.8
66010,2024-03-31,1.7,4.0,1.6
74832,2024-03-31,0.9,2.1,1.0
98195,2024-03-31,1.9,3.4,1.2
67051,2024-03-31,1.2,3.0,1.7
92332,2024-03-31,0.9,1.9,1.9
2650,2024-03-31,1.3,3.3,3.2
4024,2024-03-31,1.6,4.1,3.5
17093,2024-03-31,1.0,2.4,1.0
20431,2024-03-31,1.0,1.8,-0.8
95140,2024-03-31,1.0,1.5,-0.9
78671,2024-03-31,0.7,3.1,1.1
99683,2024-03-31,0.6,1.4,-2.8
21287,2024-03-31,0.9,2.1,-1.1
22125,2024-03-31,0.7,1.2,-0.5
42153,2024-03-31,1.1,2.7,1.8
32511,2024-03-31,1.0,2.5,3.3
37232,2024-03-31,1.1,2.4,2.4
72128,2024-03-31,0.9,2.0,-0.3
76357,2024-03-31,1.2,3.4,2.0
87023,2024-03-31,1.2,3.1,3.4
95701,2024-03-31,0.9,1.8,0.1
96759,2024-03-31,0.6,0.7,-1.5
39406,2024-03-31,0.8,1.8,-1.0
66520,2024-03-31,0.8,2.0,-1.4
82061,2024-03-31,0.8,1.8,-1.4
12017,2024-03-31,0.9,2.6,3.2
22185,2024-03-31,1.0,1.8,-0.8
12457,2024-03-31,1.2,3.6,5.0
83626,2024-03-31,1.2,3.1,3.1
1222,2024-03-31,1.0,3.1,2.5
62215,2024-03-31,1.1,2.6,0.4
68835,2024-03-31,1.2,3.2,0.9
57779,2024-03-31,1.3,3.4,2.8
61812,2024-03-31,0.9,2.8,-2.4
72928,2024-03-31,1.0,2.4,0.5
79530,2024-03-31,1.0,2.6,-0.6
36314,2024-03-31,1.0,2.4,-0.3
46290,2024-03-31,1.2,3.1,2.2
2671,2024-03-31,1.2,3.2,3.1
21767,2024-03-31,0.9,2.3,1.4
57197,2024-03-31,1.0,2.9,1.2
57433,2024-03-31,1.0,2.6,-0.7
62535,2024-03-31,1.1,2.7,-0.4
23076,2024-03-31,0.7,1.5,0.4
53810,2024-03-31,1.2,3.0,-0.1
55738,2024-03-31,1.3,4.3,1.1
57010,2024-03-31,1.2,3.3,1.9
70358,2024-03-31,0.6,1.3,-4.7
58426,2024-03-31,1.4,3.1,-3.0
26590,2024-03-31,1.2,2.8,-1.9
75105,2024-03-31,1.2,3.3,2.3
85553,2024-03-31,1.1,2.8,3.8
95526,2024-03-31,0.5,1.1,-3.1
62349,2024-03-31,0.9,2.3,-2.8
13863,2024-03-31,0.7,2.7,0.0
66864,2024-03-31,1.0,2.6,1.3
38481,2024-03-31,1.2,3.6,2.7
83271,2024-03-31,1.2,3.4,4.3
88250,2024-03-31,0.8,1.9,-2.1
62572,2024-03-31,1.1,2.7,0.4
66621,2024-03-31,1.3,3.7,2.3
87538,2024-03-31,0.5,1.0,-0.6
61451,2024-03-31,1.1,3.3,-0.1
61545,2024-03-31,1.1,3.3,-0.1
71766,2024-03-31,0.8,1.8,-2.8
73568,2024-03-31,0.7,1.6,0.0
20632,2024-03-31,0.7,1.2,-0.5
21071,2024-03-31,0.8,2.0,-1.1
61721,2024-03-31,1.3,3.7,-0.1
31743,2024-03-31,1.0,2.6,2.7
66833,2024-03-31,0.9,2.4,1.2
97466,2024-03-31,0.9,2.4,1.4
56029,2024-03-31,2.0,5.4,2.6
84309,2024-03-31,1.4,3.3,3.0
93740,2024-03-31,0.9,1.9,1.4
95569,2024-03-31,0.6,1.2,-3.4
5152,2024-03-31,1.1,3.5,2.0
45034,2024-03-31,1.2,3.0,1.4
63039,2024-03-31,1.2,2.9,0.4
68643,2024-03-31,1.1,3.0,0.7
38564,2024-03-31,1.1,3.1,3.0
43983,2024-03-31,0.6,1.9,-2.2
49834,2024-03-31,1.3,3.9,-0.4
57072,2024-03-31,0.8,1.7,-0.6
62380,2024-03-31,0.6,2.3,-2.8
15275,2024-03-31,1.2,3.2,-0.7
52727,2024-03-31,0.9,2.6,-0.3
63373,2024-03-31,1.4,3.2,0.5
72721,2024-03-31,1.1,2.7,3.9
84316,2024-03-31,1.4,3.3,3.0
36317,2024-03-31,1.0,2.5,-0.3
38720,2024-03-31,-0.2,0.0,-4.0
54948,2024-03-31,1.7,4.9,2.8
60929,2024-03-31,1.1,3.5,0.5
43407,2024-03-31,1.4,4.1,0.8
81523,2024-03-31,1.0,2.5,1.7
97813,2024-03-31,0.9,2.5,1.9
14783,2024-03-31,0.8,3.5,3.0
74078,2024-03-31,0.9,2.2,0.0
10105,2024-03-31,0.6,1.7,-0.9
37151,2024-03-31,1.0,2.1,2.1
55602,2024-03-31,1.2,4.2,1.1
58204,2024-03-31,0.8,2.0,-3.1
66042,2024-03-31,1.6,4.8,3.1
78877,2024-03-31,0.9,2.6,-0.8
87569,2024-03-31,0.8,1.9,-1.0
95346,2024-03-31,0.6,1.4,-1.6
98281,2024-03-31,1.0,2.3,1.1
25008,2024-03-31,1.3,3.5,2.5
63760,2024-03-31,1.0,2.4,0.2
65067,2024-03-31,0.4,1.0,0.2
52580,2024-03-31,1.0,2.8,-0.5
56216,2024-03-31,1.2,4.1,1.0
8323,2024-03-31,0.8,2.3,2.3
37019,2024-03-31,1.3,3.4,3.4
52765,2024-03-31,1.2,3.4,-1.4
63662,2024-03-31,1.0,2.4,0.2
68415,2024-03-31,1.7,4.5,1.3
72175,2024-03-31,0.9,2.1,-1.6
73832,2024-03-31,0.5,1.1,-4.0
2894,2024-03-31,1.2,3.1,2.0
15055,2024-03-31,0.8,2.2,-0.5
90822,2024-03-31,1.0,2.2,0.2
67859,2024-03-31,0.7,1.9,-1.4
80624,2024-03-31,0.7,1.4,-0.5
92368,2024-03-31,0.9,1.9,1.9
49815,2024-03-31,1.3,3.9,-0.4
55749,2024-03-31,1.3,4.3,1.1
58494,2024-03-31,0.8,1.8,-1.9
24147,2024-03-31,0.9,2.3,0.6
4108,2024-03-31,1.4,3.7,3.2
24377,2024-03-31,1.2,3.3,2.5
52586,2024-03-31,1.1,3.6,0.6
72330,2024-03-31,0.7,2.8,0.0
73625,2024-03-31,0.8,1.9,-0.8
95715,2024-03-31,1.0,2.0,0.1
68182,2024-03-31,1.5,3.6,1.6
97621,2024-03-31,1.2,3.4,3.2
46988,2024-03-31,1.1,2.8,2.2
57446,2024-03-31,1.0,2.6,-0.7
97627,2024-03-31,1.0,2.7,2.6
1367,2024-03-31,1.1,3.2,1.1
14506,2024-03-31,1.7,4.9,2.9
95636,2024-03-31,0.9,1.9,0.1
15655,2024-03-31,1.2,3.2,-0.7
47519,2024-03-31,1.3,3.7,1.8
25989,2024-03-31,1.3,3.5,2.5
58535,2024-03-31,0.8,1.8,-1.9
61850,2024-03-31,0.9,2.6,-2.2
62635,2024-03-31,0.4,1.5,-2.4
66419,2024-03-31,1.4,4.1,2.6
12808,2024-03-31,1.0,3.2,1.3
22741,2024-03-31,1.0,1.8,-0.8
5253,2024-03-31,0.9,2.8,1.6
12861,2024-03-31,1.1,3.3,1.4
97412,2024-03-31,0.7,1.9,0.5
25111,2024-03-31,0.9,2.9,-0.5
79080,2024-03-31,0.1,0.2,0.1
68318,2024-03-31,1.4,3.9,1.1
68831,2024-03-31,1.1,3.0,0.8
73562,2024-03-31,0.7,1.4,0.0
82944,2024-03-31,1.5,3.6,2.6
25902,2024-03-31,1.3,3.5,2.5
47224,2024-03-31,1.4,3.6,2.4
52305,2024-03-31,0.9,2.6,-0.9
61477,2024-03-31,1.5,4.3,-0.2
49725,2024-03-31,1.0,2.9,-1.1
64475,2024-03-31,0.6,1.9,0.7
25090,2024-03-31,1.3,3.5,2.5
59727,2024-03-31,1.3,4.3,5.3
79381,2024-03-31,0.7,1.6,-0.1
98536,2024-03-31,1.0,3.0,2.5
98593,2024-03-31,0.9,2.8,2.9
6091,2024-03-31,1.5,4.0,2.6
39348,2024-03-31,0.8,2.2,-2.6
61775,2024-03-31,1.1,3.5,0.4
34216,2024-03-31,0.6,1.6,4.0
92066,2024-03-31,0.9,1.8,2.0
12433,2024-03-31,1.1,3.4,4.7
51033,2024-03-31,1.2,3.8,0.6
74141,2024-03-31,1.1,2.8,1.8
12725,2024-03-31,1.2,3.6,5.0
12836,2024-03-31,1.1,3.4,1.4
31327,2024-03-31,1.0,2.8,2.6
40036,2024-03-31,1.0,2.3,-0.1
50039,2024-03-31,1.0,2.4,-0.7
18059,2024-03-31,0.9,2.5,1.8
36548,2024-03-31,1.1,2.7,1.3
50143,2024-03-31,1.1,3.5,0.5
50448,2024-03-31,1.1,3.5,0.3
58734,2024-03-31,1.0,2.0,-1.9
63747,2024-03-31,1.0,2.4,0.2
53170,2024-03-31,1.4,3.4,-0.5
72346,2024-03-31,0.8,1.2,-5.9
84113,2024-03-31,1.4,3.1,2.5
92132,2024-03-31,1.3,2.7,2.9
61811,2024-03-31,0.7,2.2,-1.9
89425,2024-03-31,1.0,2.3,0.9
66711,2024-03-31,1.3,3.7,2.0
74632,2024-03-31,0.8,2.0,-0.5
82836,2024-03-31,0.8,2.0,0.8
97343,2024-03-31,1.0,2.7,3.1
98552,2024-03-31,1.0,3.0,2.5
58424,2024-03-31,1.4,3.1,-3.0
87732,2024-03-31,0.8,1.9,-1.0
98651,2024-03-31,1.2,2.4,-0.7
98832,2024-03-31,1.2,3.0,3.4
21840,2024-03-31,0.8,2.0,1.3
33039,2024-03-31,0.6,1.3,2.9
47861,2024-03-31,1.4,3.5,0.7
50164,2024-03-31,1.0,2.5,-0.7
55953,2024-03-31,1.5,4.4,1.9
62019,2024-03-31,1.1,2.7,0.4
84772,2024-03-31,0.9,2.3,2.3
31524,2024-03-31,1.0,2.8,2.6
80454,2024-03-31,1.2,2.2,0.2
80747,2024-03-31,1.0,2.5,0.8
99157,2024-03-31,0.9,2.5,2.0
16110,2024-03-31,0.8,2.5,-1.2
68030,2024-03-31,1.2,3.4,0.4
4360,2024-03-31,1.6,5.3,5.6
56523,2024-03-31,0.9,2.1,-3.3
62649,2024-03-31,1.4,3.4,0.5
70836,2024-03-31,0.7,1.3,-2.6
97063,2024-03-31,0.8,2.2,1.0
2815,2024-03-31,1.1,2.9,1.8
12411,2024-03-31,1.1,3.5,4.8
26339,2024-03-31,0.8,2.6,-2.1
31823,2024-03-31,1.0,2.4,1.5
39156,2024-03-31,1.0,2.2,-3.7
63453,2024-03-31,0.6,2.3,-2.8
67342,2024-03-31,0.8,2.5,0.6
67491,2024-03-31,1.1,3.1,-1.1
87752,2024-03-31,0.8,1.9,-1.0
3579,2024-03-31,1.4,4.2,5.0
13469,2024-03-31,0.9,3.0,2.0
73736,2024-03-31,0.6,1.2,-2.5
12913,2024-03-31,0.7,2.4,0.8
47854,2024-03-31,1.3,3.4,0.7
26036,2024-03-31,0.6,1.9,-2.2
80835,2024-03-31,1.0,1.9,0.2
46039,2024-03-31,1.2,3.4,3.0
64457,2024-03-31,0.7,2.0,0.8
4455,2024-03-31,1.2,4.0,3.2
14872,2024-03-31,0.7,3.1,-0.1
15051,2024-03-31,1.3,3.5,-0.8
22715,2024-03-31,0.9,1.5,-0.7
83872,2024-03-31,1.1,2.7,2.4
6065,2024-03-31,1.5,3.9,2.6
63345,2024-03-31,1.2,4.0,2.0
87007,2024-03-31,0.9,3.0,1.1
27916,2024-03-31,0.8,1.8,0.5
50118,2024-03-31,0.8,2.0,-0.6
50141,2024-03-31,0.8,2.7,0.0
35745,2024-03-31,0.9,2.5,1.2
62079,2024-03-31,1.4,3.4,0.5
69029,2024-03-31,1.2,3.0,-0.5
14877,2024-03-31,0.7,3.1,0.2
36538,2024-03-31,1.1,2.7,1.3
56722,2024-03-31,1.0,2.3,-3.5
62053,2024-03-31,1.0,2.4,0.3
98336,2024-03-31,1.1,3.4,3.4
72467,2024-03-31,0.9,2.2,0.0
16136,2024-03-31,1.1,2.8,-0.6
17220,2024-03-31,0.8,1.9,0.2
18631,2024-03-31,1.0,2.7,-2.0
67117,2024-03-31,1.0,2.5,1.4
69167,2024-03-31,1.3,3.2,-0.5
51366,2024-03-31,1.4,4.3,-0.1
30609,2024-03-31,1.3,3.3,3.7
28528,2024-03-31,0.9,2.7,3.3
